"T","Na","Na2","NaO","Na2O2","Na2SO4","O","O3","S","S2","S3","S4","S5","S6","S7","S8","SO","SO3","S2O","O2","SO2"
1253.28515625,-23.112387946240602,-39.57005674384048,-33.47412732765762,-45.626219173262385,-23.82556499278725,-32.95033041683262,-53.059996337582376,-48.871767456724555,-61.07855533624443,-89.02693599882076,-116.31842556191424,-148.96931108692146,-175.83752166695064,-205.20848269632114,-232.5437496996971,-36.27462877561405,-32.85922231609357,-58.33145035956114,-23.805644935126413,-23.80562417123889
1254.28515625,-23.08990504939537,-39.53006649912329,-33.44017963727476,-45.58278720294555,-23.804992514305106,-32.920094150840846,-53.01484594365825,-48.82819387555457,-61.02402901074122,-88.94920360535811,-116.21713665476554,-148.84599269064853,-175.69258255389653,-205.03961446722465,-232.35244826377857,-36.240569903607785,-32.83248329015005,-58.27941148056645,-23.78316267842499,-23.783141450896995
1255.28515625,-23.06745982409898,-39.4901432026875,-33.406288527690776,-45.53942837136669,-23.784456875874255,-32.88990707555905,-52.9697697459865,-48.784690262896675,-60.96959035948749,-88.87159590217648,-116.11600960337114,-148.7228709500909,-175.54787416881365,-204.8710147723871,-232.16145072189167,-36.20656662840797,-32.80578899180108,-58.22745688043099,-23.760718096265233,-23.760696400217206
1256.28515625,-23.04505217876998,-39.45028669166947,-33.3724538616367,-45.49614250041884,-23.76395798563921,-32.85976907278112,-52.92476756546081,-48.74125645130427,-60.9152391723639,-88.79411259091515,-116.01504402095254,-148.5999453955408,-175.4033959609833,-204.70268297103047,-231.970756349211,-36.17261881607192,-32.77913931227373,-58.1755863567789,-23.73831109707553,-23.73828892759289
1257.28515625,-23.022682022121106,-39.41049680372918,-33.33867550228409,-45.45292941256819,-23.74349575204452,-32.82968002467827,-52.879839223548494,-48.69789227386316,-60.860975239919306,-88.71675337416147,-115.91423952195947,-148.4772155587808,-175.25914738143456,-204.53461842441027,-231.78036442321056,-36.13872633308441,-32.752534143144686,-58.1237997078789,-23.715941589578502,-23.715918941711486
1258.28515625,-23.00034926315814,-39.370773377047804,-33.30495331324323,-45.409788930851626,-23.72307008383312,-32.79963981379747,-52.834984542288176,-48.65459756418954,-60.80679835336835,-88.63951795544733,-115.81359572206502,-148.35468097307972,-175.11512788293766,-204.3668204958071,-231.59027422365466,-36.10488904635607,-32.72597337633873,-58.072096732641924,-23.693609482789796,-23.69358635155327
1259.28515625,-22.978053811178647,-39.33111625032579,-33.271287158561314,-45.36672087887453,-23.702680890045286,-32.76964832305994,-52.79020334428739,-48.611372156427834,-60.75270830458867,-88.56240603924515,-115.71311223816086,-148.23234117318526,-174.9713369199962,-204.1992885505189,-231.40048503258882,-36.0711068232216,-32.699456904127445,-58.02047723061833,-23.67131468601687,-23.67129106639018
1260.28515625,-22.955795575770964,-39.291525262780766,-33.23767690272084,-45.32372508080856,-23.682328080017456,-32.739705435759724,-52.74549545272058,-48.568215885248634,-60.698704886118314,-88.48541733096442,-115.61278868835234,-148.11019569531896,-174.82777394884138,-204.0320219558528,-231.21099613433066,-36.03737953143819,-32.67298461912786,-57.96894100199555,-23.64905710885795,-23.649032995784736
1261.28515625,-22.933574466812885,-39.252000254145415,-33.20412241063777,-45.28080136138924,-23.662011563381263,-32.70981103556218,-52.70086069132658,-48.52512858584663,-60.644787891153186,-88.40855153694781,-115.5126246919538,-147.98824407717055,-174.6844384274244,-203.8650200811174,-231.02180681546125,-36.00370703918377,-32.646556414301,-57.91748784759553,-23.62683666120074,-23.626812049588768
1262.28515625,-22.911390394470587,-39.212541064665466,-33.170623547659794,-45.237949545913864,-23.64173125006178,-32.67996500650247,-52.65629888440651,-48.482110093938466,-60.59095711354425,-88.3318083644675,-115.41261986948354,-147.86648585789086,-174.54132981540985,-203.69828229761458,-230.8329163648156,-35.97008921505531,-32.62017218295048,-57.866117568872056,-23.60465325322135,-23.604628137942342
1263.28515625,-22.889243269197507,-39.17314753509771,-33.13718017956476,-45.19516946023923,-23.62148705027687,-32.65016723298417,-52.61180985682152,-48.43916024576072,-60.537212347795105,-88.25518752172152,-115.31277384265925,-147.7449205780877,-174.39844757416893,-203.53180797863155,-230.64432407347402,-35.93652592806725,-32.59383181872124,-57.8148299679084,-23.582506795383107,-23.582481171272565
1264.28515625,-22.867133001733116,-39.13381950670788,-33.10379217255875,-45.15246093077924,-23.601278874535865,-32.62041759977773,-52.56739343399052,-48.39627887806793,-60.48355338905953,-88.1786887178303,-115.21308623439357,-147.6235477798192,-174.25579116677318,-203.36559649943385,-230.45602923475397,-35.90301704764981,-32.56753521559808,-57.76362484741494,-23.56039719843543,-23.56037106029247
1265.28515625,-22.845059503101837,-39.094556821268654,-33.07045939327455,-45.10982378450301,-23.58110663363814,-32.59071599201907,-52.52304944188801,-48.35346582813031,-60.42998003313841,-88.1023116628324,-115.11355666878838,-147.5023670065877,-174.1133600579865,-203.1996472372558,-230.26803114419923,-35.869562443647254,-32.54128226790447,-57.712502010726304,-23.538324373412706,-23.53829771599987
1266.28515625,-22.823022684611928,-39.0553593210576,-33.03718170876987,-45.067257848932314,-23.560970238672226,-32.561062295208146,-52.47877770704188,-48.31072093373201,-60.376492076477774,-88.0260560676817,-115.01418477113127,-147.38137780333497,-173.97115371426017,-203.03395957129482,-230.08032909957353,-35.836161986316384,-32.51507287030094,-57.66146126179925,-23.51628823163312,-23.516261049676217
1267.28515625,-22.801022457854305,-39.01622684885529,-33.00395898652569,-45.024762952139604,-23.540869601014712,-32.53145639520746,-52.43457805653115,-48.268044033168835,-60.323089316165834,-87.9499216442431,-114.9149701678901,-147.26057971643593,-173.82917160372452,-202.86853288270157,-229.89292240085,-35.80281554632481,-32.488906917783964,-57.61050240521002,-23.494288684697548,-23.494260972885478
1268.28515625,-22.779058734701476,-38.97715924794319,-32.97079109444459,-44.982338922745775,-23.520804632328666,-32.50189817824068,-52.39045031798395,-48.225434965246436,-60.26977154993075,-87.87390810528953,-114.81591248670881,-147.13997229369343,-173.6874131961839,-202.70336655457473,-229.7058103502038,-35.76952299474944,-32.46278430568462,-57.559625246152095,-23.472325644488457,-23.472297397473035
1269.28515625,-22.757131427306344,-38.93815636210172,-32.937677900849025,-44.939985589917974,-23.500775244562995,-32.47238753089117,-52.346394319575055,-48.182893569278114,-60.2165385761378,-87.79801516449774,-114.71701135640231,-147.01955508433204,-173.5458779631087,-202.53845997195086,-229.51899225200208,-35.73628420307468,-32.436704929667066,-57.508829590433436,-23.45039902316875,-23.450370235564527
1270.28515625,-22.735240448101223,-38.89921803560823,-32.90461927447975,-44.89770278336745,-23.480781349950867,-32.44292434010061,-52.302409890024165,-48.14041968508294,-60.163390193787045,-87.72224253644517,-114.61826640695224,-146.89932763899287,-173.40456537762952,-202.37381252179816,-229.3324674127963,-35.703099043191024,-32.41066868572745,-57.45811524447431,-23.428508733180717,-23.428479399564804
1271.28515625,-22.713385709796594,-38.86034411323519,-32.871615084494096,-44.855490333347355,-23.46082286100906,-32.413508493167555,-52.258496858593205,-48.098013152983796,-60.11032620251098,-87.64658993660647,-114.51967726950245,-146.77928950972824,-173.26347491453086,-202.20942359300875,-229.14623514131384,-35.66996738739333,-32.38467547019239,-57.407482015304886,-23.406654687244806,-23.406624802156706
1272.28515625,-22.691567125380097,-38.82153444024799,-32.83866520046436,-44.81334807065063,-23.440899690536213,-32.38413987774606,-52.214655055084684,-48.05567381380523,-60.05734640257172,-87.5710570813496,-114.42124357635406,-146.6594402499955,-173.122606050244,-202.04529257639084,-228.96029474844852,-35.636889108379265,-32.35872517971783,-57.3569297105627,-23.384836798358688,-23.384806356300118
1273.28515625,-22.66978460811544,-38.78278886240317,-32.80576949237614,-44.77127582660798,-23.421011751612134,-32.35481838184427,-52.170884309839266,-48.01340150887168,-60.004450594858696,-87.4956436879325,-114.3229649609611,-146.53977941465175,-172.98195826284075,-201.88141886466124,-228.77464554725285,-35.60386407924768,-32.332817711287696,-57.3064581384903,-23.36305497979605,-23.363023975230767
1274.28515625,-22.648038071541215,-38.74410722594648,-32.77292783062677,-44.729273433085524,-23.40115895759687,-32.32554389382296,-52.12718445373376,-47.97119608000539,-59.9516385808863,-87.42034947449984,-114.2248410579262,-146.4203065599488,-172.84153103202735,-201.7178018524381,-228.58928685292932,-35.570892173497164,-32.306952962212506,-57.25606710793298,-23.34130914510553,-23.341277572459138
1275.28515625,-22.626327429469924,-38.70548937761079,-32.74014008602359,-44.6873407224828,-23.38134122212866,-32.29631630239432,-52.08355531817897,-47.92905736952447,-59.898910162791154,-87.34517416007905,-114.12687150299567,-146.30102124352698,-172.7013238391375,-201.55444093623322,-228.40421798282182,-35.53797326502421,-32.28113083012812,-57.20575642833619,-23.319599208109626,-23.31956706176942
1276.28515625,-22.60465259598686,-38.66693516461438,-32.70740612978243,-44.6454775277308,-23.361558459124005,-32.2671354966204,-52.03999673511767,-47.886985220241016,-59.84626514332992,-87.27011746457744,-114.02905593305533,-146.18192302441008,-172.5613361671267,-201.39133551444453,-228.2194382564075,-35.505107228122,-32.255351212994626,-57.155525909743446,-23.297925082903674,-23.29789235721845
1277.28515625,-22.583013485448973,-38.62844443465892,-32.6747258335259,-44.603683682289514,-23.341810582775693,-32.23800136591178,-51.996508537022294,-47.84497947545912,-59.793703325876905,-87.19517910877822,-113.93139398612614,-146.06301146300032,-172.4215675005653,-201.22848498734945,-228.03494699528875,-35.472293937478554,-32.22961400909477,-57.105375362793815,-23.27628668385466,-23.276253373134548
1278.28515625,-22.561410012483933,-38.590017035927545,-32.64209906928197,-44.56195902014632,-23.322097507552243,-32.20891380002632,-51.953090556893216,-47.80303997897295,-59.74122451442125,-87.12035881433725,-113.83388530135927,-145.94428612107205,-172.28201732563198,-201.06588875709653,-227.85074352318375,-35.43953326817528,-32.20391911703287,-57.055304598719545,-23.25468392560028,-23.254650024116547
1279.28515625,-22.5398420919889,-38.551652817082946,-32.609525709482156,-44.52030337581346,-23.302419148196293,-32.17987268906761,-51.909742628256296,-47.76116657506487,-59.688828513565056,-87.04565630377999,-113.7365295190323,-145.8257465617673,-172.14268513010873,-200.90354622769885,-227.6668271659197,-35.40682509568555,-32.17826643573353,-57.00531342934401,-23.233116723047758,-23.233082225032653
1280.28515625,-22.518309639129633,-38.513351627265635,-32.577005626960094,-44.47871658432619,-23.28277541972398,-32.1508779234838,-51.86646458516111,-47.71935910850351,-59.63651512852061,-86.97107130049756,-113.63932628054441,-145.70739234958967,-172.00357040337312,-200.74145680502647,-227.48319725142338,-35.37416929587294,-32.15265586444038,-56.955401667079,-23.211584991372906,-23.21154989101946
1281.28515625,-22.49681256933929,-38.47511331609188,-32.544538694949885,-44.43719848124084,-23.26316623742361,-32.12192939406615,-51.82325626217876,-47.67761742454183,-59.58428416510812,-86.89660352874364,-113.54227522841201,-145.5892230503996,-171.8646726363928,-200.57961989679902,-227.29985310971347,-35.34156574498991,-32.127087302714756,-56.905569124922756,-23.19008864601895,-23.190052937480814
1282.28515625,-22.4753507983175,-38.43693773365199,-32.512124787084566,-44.39574890263255,-23.243591516854657,-32.09302699194768,-51.78011749439983,-47.63594136891531,-59.53213542975338,-86.82225271363104,-113.44537600626458,-145.4712382314089,-171.72599132171928,-200.418034912579,-227.1167940728925,-35.309014319676145,-32.10156065043446,-56.85581561645748,-23.16862760269558,-23.168591280086833
1283.28515625,-22.45392424202923,-38.398824730508366,-32.47976377739455,-44.35436768509328,-23.224051173846576,-32.06417060860191,-51.737048117432394,-47.59433078784001,-59.48006872948536,-86.74801858112836,-113.34862825884022,-145.35343746117513,-171.5875259534816,-200.25670126376414,-226.9340194751385,-35.276514896957096,-32.07607580779263,-56.80614095584713,-23.147201777377838,-23.147164834772813
1284.28515625,-22.432532816703784,-38.360774157693676,-32.447455540305995,-44.31305466572988,-23.20454512449801,-32.03536013584148,-51.69404796740003,-47.552785528010745,-59.42808387193391,-86.67390085805691,-113.25203163198158,-145.23582030959727,-171.4492760273805,-200.09561836358054,-226.75152865269717,-35.244067354242546,-32.0506326752964,-56.75654495783527,-23.125811086305127,-23.125773517738224
1285.28515625,-22.411176438833767,-38.322785866709005,-32.415199950639376,-44.27180968216205,-23.185073285175225,-32.006595465816815,-51.65111688093965,-47.51130543659912,-59.3761806653273,-86.59989927208679,-113.15558577263094,-145.11838634790917,-171.3112410406817,-199.93478562707506,-226.56932094387338,-35.21167156932491,-32.02523115376562,-56.70702743774247,-23.104455445980122,-23.10441724544564
1286.28515625,-22.389855025174064,-38.28485970952205,-32.38299688360786,-44.23063257252015,-23.165635572511576,-31.977876491014854,-51.60825469519967,-47.469890361251885,-59.324358918490084,-86.5260135517342,-113.05929032882669,-145.00113514867581,-171.17342049221048,-199.77420247110925,-226.38739568902378,-35.17932742037801,-31.99987114433183,-56.65758821146449,-23.08313477316779,-23.083095934619735
1287.28515625,-22.368568492740742,-38.24699553856523,-32.35084621481577,-44.18952317544351,-23.146231903406118,-31.9492031042577,-51.565461247837916,-47.428540150088814,-59.272618440840546,-86.45224342635778,-112.96314494969852,-144.8840662857869,-171.03581388234522,-199.61386831435107,-226.2057522305483,-35.14703478595531,-31.974552548436783,-56.60822709546965,-23.06184898489433,-23.06180950224623
1288.28515625,-22.347316758810216,-38.20919320673406,-32.318747820257144,-44.148481330078255,-23.1268621950228,-31.920575198701368,-51.52273637701968,-47.387254651701085,-59.22095904238861,-86.37858862615556,-112.86714928546344,-144.7671793344524,-170.89842071301157,-199.453782577269,-226.02438991288264,-35.1147935449887,-31.949275267831403,-56.55894390679692,-23.040597998446223,-23.040557865570964
1289.28515625,-22.32609974091796,-38.17145256738503,-32.28670157631408,-44.107506876075206,-23.107526364789095,-31.891992667834437,-51.48007992141574,-47.34603371514942,-59.16938053373355,-86.3050488821617,-112.77130298742175,-144.65047387119768,-170.76124048767667,-199.29394468212456,-225.8433080824905,-35.08260357678686,-31.924039204574605,-56.509738463053544,-23.019381731369087,-23.01934094209871
1290.28515625,-22.304917356857757,-38.13377347433405,-32.254707359755365,-44.0665996535882,-23.088224330395285,-31.86345540547677,-51.43749172020037,-47.304877189962184,-59.1178827260614,-86.23162392624289,-112.67560570795231,-144.53394947385763,-170.62427271134223,-199.13435405296482,-225.66250608785475,-35.05046476103382,-31.89884426103193,-56.460610582412805,-22.998200101466793,-22.998158649592327
1291.28515625,-22.283769524680537,-38.09615578185468,-32.222765047734875,-44.02575950327204,-23.068956009793304,-31.83496330577828,-51.394971613049385,-47.263784926133525,-59.06646543114298,-86.15831349109556,-112.58005710050857,-144.41760572157153,-170.48751689053972,-198.97501011561621,-225.48198327947057,-35.01837697778751,-31.873690339874464,-56.411560083611825,-22.9770530268004,-22.977010906071673
